id_venda,data,loja,cidade,categoria,produto,preco_unitario,quantidade,desconto_tipo,metodo_pagamento,receita_total,custo_total,margem
1189,2025-01-04,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,4,Nenhuma,Dinheiro,79.6,24.0,55.6
1190,2025-01-04,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.05,5,10%OFF,Pix,20.25,10.0,10.25
1191,2025-01-04,Loja Centro,São Paulo,Hortifruti,Batata kg,5.5,1,Nenhuma,Débito,5.5,1.3,4.2
1192,2025-01-04,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Dinheiro,39.8,17.0,22.8
1193,2025-01-04,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,1,Nenhuma,Crédito,2.9,0.5,2.4
1194,2025-01-04,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Pix,17.91,6.0,11.91
1195,2025-01-04,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,1,Nenhuma,Pix,5.5,1.3,4.2
1196,2025-01-04,Loja Sul,Rio de Janeiro,Mercearia,Macarrão 500g,4.7,4,Nenhuma,Pix,18.8,4.8,14.0
1197,2025-01-04,Loja Centro,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Dinheiro,4.5,2.0,2.5
1198,2025-01-04,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,2,Nenhuma,Dinheiro,7.8,1.8,6.0
1199,2025-01-04,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,5.85,3,10%OFF,Pix,17.55,6.0,11.55
1200,2025-01-04,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Débito,4.7,1.2,3.5
1201,2025-01-04,Loja Norte,São Paulo,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Dinheiro,23.7,8.4,15.3
1202,2025-01-04,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.01,3,10%OFF,Crédito,24.03,9.6,14.43
1203,2025-01-04,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,22.9,1,Leve 3 Pague 2,Dinheiro,22.9,8.0,14.9
1204,2025-01-04,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Pix,22.9,8.0,14.9
1205,2025-01-04,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Débito,6.4,1.6,4.8
1206,2025-01-04,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,1,Nenhuma,Dinheiro,5.5,1.3,4.2
1207,2025-01-04,Loja Oeste,Curitiba,Higiene e Limpeza,Detergente 500ml,3.9,3,Nenhuma,Crédito,11.7,2.7,9.0
1208,2025-01-04,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,2,Nenhuma,Pix,19.8,8.0,11.8
1209,2025-01-04,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Pix,26.7,9.6,17.1
1210,2025-01-04,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,2,Nenhuma,Débito,19.8,8.0,11.8
1211,2025-01-04,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Débito,3.9,0.9,3.0
1212,2025-01-04,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Pix,4.7,1.2,3.5
1213,2025-01-04,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Dinheiro,39.8,17.0,22.8
1214,2025-01-04,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Crédito,4.2,1.5,2.7
1215,2025-01-04,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Desinfetante 2L,8.9,2,Leve 3 Pague 2,Pix,17.8,5.0,12.8
1216,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Pix,4.8,1.9,2.9
1217,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,3,Nenhuma,Pix,14.4,5.7,8.7
1218,2025-01-04,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,3.2,3,Leve 3 Pague 2,Débito,9.6,5.7,3.9
1219,2025-01-04,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,2,Nenhuma,Débito,11.8,4.4,7.4
1220,2025-01-04,Loja Sul,Rio de Janeiro,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
1221,2025-01-04,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,3,Nenhuma,Débito,59.7,18.0,41.7
1222,2025-01-04,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,4.95,2,10%OFF,Dinheiro,9.9,2.6,7.3
1223,2025-01-04,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Dinheiro,19.9,8.5,11.4
1224,2025-01-04,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Pix,3.9,0.9,3.0
1225,2025-01-04,Loja Leste,Belo Horizonte,Bebidas,Refrigerante Lata 350ml,4.5,1,Nenhuma,Crédito,4.5,2.0,2.5
1226,2025-01-04,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Crédito,8.9,2.5,6.4
1227,2025-01-04,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Débito,19.9,6.0,13.9
1228,2025-01-04,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,3.78,3,10%OFF,Crédito,11.34,4.5,6.84
1229,2025-01-04,Loja Oeste,Curitiba,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Pix,5.9,2.2,3.7
1230,2025-01-04,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,17.91,1,10%OFF,Pix,17.91,6.0,11.91
1231,2025-01-04,Loja Leste,Belo Horizonte,Mercearia,Arroz 5kg,22.9,3,Nenhuma,Crédito,68.7,24.0,44.7
1232,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,1,Leve 3 Pague 2,Débito,4.8,1.9,2.9
1233,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Água Mineral 500ml,2.5,4,Nenhuma,Pix,10.0,2.4,7.6
1234,2025-01-04,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Dinheiro,3.9,0.9,3.0
1235,2025-01-04,Loja Norte,São Paulo,Higiene e Limpeza,Detergente 500ml,3.9,2,Nenhuma,Dinheiro,7.8,1.8,6.0
1236,2025-01-04,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Pix,4.7,1.2,3.5
1237,2025-01-04,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Crédito,5.9,2.2,3.7
1238,2025-01-04,Loja Oeste,Curitiba,Higiene e Limpeza,Detergente 500ml,3.51,2,10%OFF,Débito,7.02,1.8,5.22
1239,2025-01-04,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.11,1,10%OFF,Débito,7.11,2.8,4.31
1240,2025-01-04,Loja Leste,Belo Horizonte,Bebidas,Cerveja Lata 350ml,4.8,1,Leve 3 Pague 2,Pix,4.8,1.9,2.9
1241,2025-01-04,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Pix,9.9,4.0,5.9
1242,2025-01-04,Loja Norte,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Pix,9.9,4.0,5.9
1243,2025-01-04,Loja Oeste,Curitiba,Higiene e Limpeza,Desinfetante 2L,8.01,4,10%OFF,Débito,32.04,10.0,22.04
1244,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,3,Nenhuma,Crédito,14.4,5.7,8.7
1245,2025-01-04,Loja Oeste,Curitiba,Bebidas,Suco 1L,7.9,1,Nenhuma,Pix,7.9,3.0,4.9
1246,2025-01-04,Loja Oeste,Curitiba,Frios e Laticínios,Queijo Mussarela 500g,17.91,1,10%OFF,Pix,17.91,8.5,9.41
1247,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Débito,4.8,1.9,2.9
1248,2025-01-04,Loja Leste,Belo Horizonte,Bebidas,Suco 1L,7.9,1,Nenhuma,Crédito,7.9,3.0,4.9
1249,2025-01-04,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.31,1,10%OFF,Pix,5.31,2.2,3.11
1250,2025-01-04,Loja Norte,São Paulo,Hortifruti,Batata kg,4.95,2,10%OFF,Crédito,9.9,2.6,7.3
1251,2025-01-04,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,2,Leve 3 Pague 2,Pix,11.8,4.4,7.4
1252,2025-01-04,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Pix,8.9,3.2,5.7
1253,2025-01-04,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,3.78,1,10%OFF,Crédito,3.78,1.5,2.28
1254,2025-01-04,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Crédito,39.8,12.0,27.8
1255,2025-01-04,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,2,Nenhuma,Crédito,17.8,6.4,11.4
1256,2025-01-04,Loja Oeste,Curitiba,Mercearia,Arroz 5kg,22.9,4,Nenhuma,Crédito,91.6,32.0,59.6
1257,2025-01-04,Loja Leste,Belo Horizonte,Hortifruti,Banana Nanica kg,3.99,2,Compre Junto,Dinheiro,7.98,3.0,4.98
1258,2025-01-04,Loja Centro,São Paulo,Mercearia,Arroz 5kg,22.9,1,Leve 3 Pague 2,Crédito,22.9,8.0,14.9
1259,2025-01-04,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
1260,2025-01-04,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Pix,23.7,8.4,15.3
1261,2025-01-04,Loja Centro,São Paulo,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Crédito,8.9,3.2,5.7
1262,2025-01-04,Loja Sul,Rio de Janeiro,Mercearia,Óleo de Soja 900ml,9.9,5,Nenhuma,Dinheiro,49.5,20.0,29.5
1263,2025-01-04,Loja Centro,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Leve 3 Pague 2,Dinheiro,19.9,8.5,11.4
1264,2025-01-04,Loja Sul,Rio de Janeiro,Bebidas,Suco 1L,7.9,1,Nenhuma,Pix,7.9,3.0,4.9
1265,2025-01-05,Loja Sul,Rio de Janeiro,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Dinheiro,39.8,17.0,22.8
1266,2025-01-05,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,3.99,1,Compre Junto,Débito,3.99,1.5,2.49
1267,2025-01-05,Loja Oeste,Curitiba,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Dinheiro,4.7,1.2,3.5
1268,2025-01-05,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,1,Nenhuma,Pix,5.5,1.3,4.2
1269,2025-01-05,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.4,1,Compre Junto,Crédito,9.4,4.0,5.4
1270,2025-01-05,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,6.5,2,Leve 3 Pague 2,Débito,13.0,4.0,9.0
1271,2025-01-05,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Débito,6.4,1.6,4.8
1272,2025-01-05,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Crédito,3.2,0.8,2.4
1273,2025-01-05,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
1274,2025-01-05,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Dinheiro,39.8,12.0,27.8
1275,2025-01-05,Loja Norte,São Paulo,Bebidas,Refrigerante Lata 350ml,4.5,2,Nenhuma,Pix,9.0,4.0,5.0
1276,2025-01-05,Loja Oeste,Curitiba,Bebidas,Suco 1L,5.27,3,Leve 3 Pague 2,Débito,15.81,9.0,6.81
1277,2025-01-05,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Crédito,9.9,4.0,5.9
1278,2025-01-05,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Dinheiro,3.2,0.8,2.4
1279,2025-01-05,Loja Sul,Rio de Janeiro,Bebidas,Suco 1L,7.11,3,10%OFF,Débito,21.33,9.0,12.33
1280,2025-01-05,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Débito,19.9,6.0,13.9
1281,2025-01-05,Loja Norte,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Pix,4.2,1.5,2.7
1282,2025-01-05,Loja Oeste,Curitiba,Frios e Laticínios,Iogurte 170g,3.2,3,Nenhuma,Pix,9.6,2.4,7.2
1283,2025-01-05,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.01,3,10%OFF,Crédito,24.03,7.5,16.53
1284,2025-01-05,Loja Norte,São Paulo,Mercearia,Arroz 5kg,22.9,1,Nenhuma,Dinheiro,22.9,8.0,14.9
1285,2025-01-05,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,3,Nenhuma,Crédito,59.7,18.0,41.7
1286,2025-01-05,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Débito,19.9,6.0,13.9
1287,2025-01-05,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Sabonete 90g,2.9,3,Nenhuma,Dinheiro,8.7,1.5,7.2
1288,2025-01-05,Loja Norte,São Paulo,Mercearia,Arroz 5kg,22.9,2,Nenhuma,Débito,45.8,16.0,29.8
1289,2025-01-05,Loja Norte,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,3,Nenhuma,Crédito,8.7,1.5,7.2
1290,2025-01-05,Loja Centro,São Paulo,Bebidas,Suco 1L,7.9,2,Leve 3 Pague 2,Pix,15.8,6.0,9.8
1291,2025-01-05,Loja Oeste,Curitiba,Bebidas,Cerveja Lata 350ml,4.8,3,Nenhuma,Dinheiro,14.4,5.7,8.7
1292,2025-01-05,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Crédito,3.2,0.8,2.4
1293,2025-01-05,Loja Norte,São Paulo,Hortifruti,Batata kg,5.5,1,Nenhuma,Débito,5.5,1.3,4.2
1294,2025-01-05,Loja Sul,Rio de Janeiro,Mercearia,Macarrão 500g,4.7,5,Nenhuma,Dinheiro,23.5,6.0,17.5
1295,2025-01-05,Loja Oeste,Curitiba,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Dinheiro,3.9,0.9,3.0
1296,2025-01-05,Loja Leste,Belo Horizonte,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Pix,5.9,2.2,3.7
1297,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.11,4,10%OFF,Dinheiro,28.44,11.2,17.24
1298,2025-01-05,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,3,Nenhuma,Pix,26.7,9.6,17.1
1299,2025-01-05,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,8.91,1,10%OFF,Pix,8.91,4.0,4.91
1300,2025-01-05,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
1301,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,5.85,2,10%OFF,Pix,11.7,4.0,7.7
1302,2025-01-05,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.7,3,Nenhuma,Pix,14.1,3.6,10.5
1303,2025-01-05,Loja Centro,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Pix,19.9,6.0,13.9
1304,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,6.5,3,Nenhuma,Crédito,19.5,6.0,13.5
1305,2025-01-05,Loja Norte,São Paulo,Bebidas,Cerveja Lata 350ml,4.56,1,Compre Junto,Dinheiro,4.56,1.9,2.66
1306,2025-01-05,Loja Norte,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Crédito,6.4,1.6,4.8
1307,2025-01-05,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,1,Nenhuma,Pix,3.2,0.8,2.4
1308,2025-01-05,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,1,Nenhuma,Débito,19.9,6.0,13.9
1309,2025-01-05,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.9,2,Nenhuma,Pix,5.8,1.0,4.8
1310,2025-01-05,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,3,Nenhuma,Crédito,29.7,12.0,17.7
1311,2025-01-05,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,1.93,3,Leve 3 Pague 2,Crédito,5.79,1.5,4.29
1312,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,4.88,4,Leve 3 Pague 2,Débito,19.52,8.0,11.52
1313,2025-01-05,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
1314,2025-01-05,Loja Norte,São Paulo,Frios e Laticínios,Leite 1L,5.9,2,Leve 3 Pague 2,Débito,11.8,4.4,7.4
1315,2025-01-05,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,6.5,1,Nenhuma,Débito,6.5,2.0,4.5
1316,2025-01-05,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,5.93,3,Leve 3 Pague 2,Crédito,17.79,7.5,10.29
1317,2025-01-05,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,18.9,2,Compre Junto,Pix,37.8,12.0,25.8
1318,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,6.5,4,Nenhuma,Dinheiro,26.0,8.0,18.0
1319,2025-01-05,Loja Oeste,Curitiba,Mercearia,Macarrão 500g,4.7,2,Nenhuma,Débito,9.4,2.4,7.0
1320,2025-01-05,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Sabonete 90g,2.75,1,Compre Junto,Dinheiro,2.75,0.5,2.25
1321,2025-01-05,Loja Sul,Rio de Janeiro,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Dinheiro,6.4,1.6,4.8
1322,2025-01-05,Loja Oeste,Curitiba,Mercearia,Macarrão 500g,4.7,1,Nenhuma,Pix,4.7,1.2,3.5
1323,2025-01-05,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Crédito,8.9,3.2,5.7
1324,2025-01-05,Loja Sul,Rio de Janeiro,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Dinheiro,13.0,4.0,9.0
1325,2025-01-05,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,8.9,1,Leve 3 Pague 2,Débito,8.9,3.2,5.7
1326,2025-01-05,Loja Norte,São Paulo,Bebidas,Água Mineral 500ml,2.5,2,Nenhuma,Pix,5.0,1.2,3.8
1327,2025-01-05,Loja Sul,Rio de Janeiro,Hortifruti,Banana Nanica kg,4.2,2,Nenhuma,Débito,8.4,3.0,5.4
1328,2025-01-05,Loja Leste,Belo Horizonte,Hortifruti,Batata kg,5.5,2,Leve 3 Pague 2,Dinheiro,11.0,2.6,8.4
1329,2025-01-05,Loja Sul,Rio de Janeiro,Mercearia,Arroz 5kg,22.9,4,Nenhuma,Débito,91.6,32.0,59.6
1330,2025-01-05,Loja Oeste,Curitiba,Bebidas,Água Mineral 500ml,2.25,1,10%OFF,Crédito,2.25,0.6,1.65
1331,2025-01-05,Loja Leste,Belo Horizonte,Hortifruti,Maçã Gala kg,7.5,4,Compre Junto,Dinheiro,30.0,11.2,18.8
1332,2025-01-05,Loja Centro,São Paulo,Bebidas,Suco 1L,7.9,2,Nenhuma,Dinheiro,15.8,6.0,9.8
1333,2025-01-05,Loja Sul,Rio de Janeiro,Hortifruti,Batata kg,5.5,3,Nenhuma,Pix,16.5,3.9,12.6
1334,2025-01-05,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Leve 3 Pague 2,Dinheiro,5.9,2.2,3.7
1335,2025-01-05,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,3,Nenhuma,Débito,23.7,9.0,14.7
1336,2025-01-05,Loja Norte,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,3,Nenhuma,Crédito,26.7,7.5,19.2
1337,2025-01-05,Loja Leste,Belo Horizonte,Bebidas,Água Mineral 500ml,2.5,5,Nenhuma,Débito,12.5,3.0,9.5
1338,2025-01-05,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,1,Leve 3 Pague 2,Dinheiro,9.9,4.0,5.9
1339,2025-01-05,Loja Sul,Rio de Janeiro,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Débito,3.9,0.9,3.0
1340,2025-01-05,Loja Centro,São Paulo,Bebidas,Cerveja Lata 350ml,4.8,1,Nenhuma,Dinheiro,4.8,1.9,2.9
1341,2025-01-05,Loja Centro,São Paulo,Mercearia,Macarrão 500g,4.7,2,Nenhuma,Débito,9.4,2.4,7.0
1342,2025-01-05,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,2,Nenhuma,Pix,39.8,17.0,22.8
1343,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Crédito,23.7,8.4,15.3
1344,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Tomate Italiano kg,6.5,1,Nenhuma,Crédito,6.5,2.0,4.5
1345,2025-01-05,Loja Oeste,Curitiba,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Dinheiro,39.8,12.0,27.8
1346,2025-01-05,Loja Oeste,Curitiba,Hortifruti,Banana Nanica kg,4.2,2,Leve 3 Pague 2,Pix,8.4,3.0,5.4
1347,2025-01-05,Loja Centro,São Paulo,Higiene e Limpeza,Desinfetante 2L,8.9,3,Nenhuma,Pix,26.7,7.5,19.2
1348,2025-01-05,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,2,Nenhuma,Dinheiro,7.8,1.8,6.0
1349,2025-01-05,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,4.33,3,Leve 3 Pague 2,Crédito,12.99,6.0,6.99
1350,2025-01-05,Loja Centro,São Paulo,Hortifruti,Tomate Italiano kg,6.5,2,Nenhuma,Crédito,13.0,4.0,9.0
1351,2025-01-05,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Débito,4.2,1.5,2.7
1352,2025-01-05,Loja Leste,Belo Horizonte,Mercearia,Óleo de Soja 900ml,8.91,1,10%OFF,Pix,8.91,4.0,4.91
1353,2025-01-05,Loja Leste,Belo Horizonte,Bebidas,Água Mineral 500ml,2.5,2,Nenhuma,Débito,5.0,1.2,3.8
1354,2025-01-06,Loja Leste,Belo Horizonte,Higiene e Limpeza,Papel Higiênico 12 rolos,19.9,2,Nenhuma,Crédito,39.8,12.0,27.8
1355,2025-01-06,Loja Centro,São Paulo,Mercearia,Óleo de Soja 900ml,9.9,2,Nenhuma,Pix,19.8,8.0,11.8
1356,2025-01-06,Loja Norte,São Paulo,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Crédito,19.9,8.5,11.4
1357,2025-01-06,Loja Centro,São Paulo,Hortifruti,Banana Nanica kg,4.2,1,Nenhuma,Crédito,4.2,1.5,2.7
1358,2025-01-06,Loja Leste,Belo Horizonte,Higiene e Limpeza,Detergente 500ml,3.9,1,Nenhuma,Pix,3.9,0.9,3.0
1359,2025-01-06,Loja Norte,São Paulo,Higiene e Limpeza,Papel Higiênico 12 rolos,13.27,3,Leve 3 Pague 2,Débito,39.81,18.0,21.81
1360,2025-01-06,Loja Oeste,Curitiba,Mercearia,Feijão 1kg,5.93,3,Leve 3 Pague 2,Dinheiro,17.79,9.6,8.19
1361,2025-01-06,Loja Oeste,Curitiba,Higiene e Limpeza,Sabonete 90g,2.61,1,10%OFF,Débito,2.61,0.5,2.11
1362,2025-01-06,Loja Leste,Belo Horizonte,Mercearia,Macarrão 500g,4.23,1,10%OFF,Débito,4.23,1.2,3.03
1363,2025-01-06,Loja Leste,Belo Horizonte,Higiene e Limpeza,Desinfetante 2L,8.9,1,Nenhuma,Pix,8.9,2.5,6.4
1364,2025-01-06,Loja Oeste,Curitiba,Mercearia,Óleo de Soja 900ml,9.9,1,Nenhuma,Débito,9.9,4.0,5.9
1365,2025-01-06,Loja Oeste,Curitiba,Hortifruti,Maçã Gala kg,7.9,3,Nenhuma,Débito,23.7,8.4,15.3
1366,2025-01-06,Loja Leste,Belo Horizonte,Bebidas,Cerveja Lata 350ml,4.8,4,Nenhuma,Débito,19.2,7.6,11.6
1367,2025-01-06,Loja Leste,Belo Horizonte,Frios e Laticínios,Queijo Mussarela 500g,19.9,1,Nenhuma,Pix,19.9,8.5,11.4
1368,2025-01-06,Loja Sul,Rio de Janeiro,Bebidas,Água Mineral 500ml,2.5,1,Nenhuma,Crédito,2.5,0.6,1.9
1369,2025-01-06,Loja Centro,São Paulo,Frios e Laticínios,Iogurte 170g,3.2,2,Nenhuma,Pix,6.4,1.6,4.8
1370,2025-01-06,Loja Norte,São Paulo,Mercearia,Macarrão 500g,4.7,4,Nenhuma,Débito,18.8,4.8,14.0
1371,2025-01-06,Loja Centro,São Paulo,Hortifruti,Maçã Gala kg,7.9,2,Leve 3 Pague 2,Pix,15.8,5.6,10.2
1372,2025-01-06,Loja Norte,São Paulo,Higiene e Limpeza,Sabonete 90g,2.9,3,Nenhuma,Dinheiro,8.7,1.5,7.2
1373,2025-01-06,Loja Sul,Rio de Janeiro,Mercearia,Macarrão 500g,4.7,2,Nenhuma,Crédito,9.4,2.4,7.0
1374,2025-01-06,Loja Leste,Belo Horizonte,Mercearia,Feijão 1kg,8.9,1,Nenhuma,Débito,8.9,3.2,5.7
1375,2025-01-06,Loja Norte,São Paulo,Bebidas,Suco 1L,7.9,2,Nenhuma,Pix,15.8,6.0,9.8
1376,2025-01-06,Loja Sul,Rio de Janeiro,Frios e Laticínios,Leite 1L,5.9,1,Nenhuma,Débito,5.9,2.2,3.7
1377,2025-01-06,Loja Leste,Belo Horizonte,Higiene e Limpeza,Sabonete 90g,2.61,1,10%OFF,Pix,2.61,0.5,2.11
1378,2025-01-06,Loja Leste,Belo Horizonte,Frios e Laticínios,Iogurte 170g,3.2,3,Nenhuma,Pix,9.6,2.4,7.2
